sampledate,year4,month,daynum,max_air_temp_adjusted,max_air_temp_raw,min_air_temp_adjusted,min_air_temp_raw,ave_air_temp_adjusted,ave_air_temp_raw,range_air_temp_adjusted,precip_raw_mm,snow_raw_cm,snow_depth_cm,data_status
8/22/72,1972,8,235,26.7,26.7,18.3,18.3,22.2,22.2,8.4,0,0,0,F
8/23/72,1972,8,236,18.9,18.9,16.7,16.7,17.4,17.4,2.2,26.2,0,0,F
8/24/72,1972,8,237,22.8,22.8,16.1,16.1,18.5,18.5,6.7,0,0,0,F
8/25/72,1972,8,238,26.1,26.1,15.6,15.6,20,20,10.5,44.2,0,0,F
8/26/72,1972,8,239,20,20,17.2,17.2,18.5,18.5,2.8,1.8,0,0,F
8/27/72,1972,8,240,26.7,26.7,14.4,14.4,19.2,19.2,12.3,0,0,0,F
8/28/72,1972,8,241,29.4,29.4,11.7,11.7,21,21,17.7,0,0,0,F
8/29/72,1972,8,242,30.6,30.6,14.4,14.4,22.6,22.6,16.2,0,0,0,F
8/30/72,1972,8,243,29.4,29.4,14.4,14.4,22.3,22.3,15,0,0,0,F
9/1/72,1972,9,245,23.9,23.9,12.8,12.8,18.1,18.1,11.1,2.5,0,0,F
9/2/72,1972,9,246,19.4,19.4,6.7,6.7,14,14,12.7,3.6,0,0,F
9/3/72,1972,9,247,18.3,18.3,4.4,4.4,11.5,11.5,13.9,0,0,0,F
9/4/72,1972,9,248,21.1,21.1,4.4,4.4,13.5,13.5,16.7,0,0,0,F
9/5/72,1972,9,249,25,25,13.9,13.9,18.5,18.5,11.1,0,0,0,F
9/6/72,1972,9,250,22.8,22.8,14.4,14.4,18.5,18.5,8.4,0,0,0,F
9/7/72,1972,9,251,21.7,21.7,15.6,15.6,19.3,19.3,6.1,0.5,0,0,F
9/8/72,1972,9,252,20.6,20.6,6.7,6.7,15.3,15.3,13.9,0,0,0,F
9/9/72,1972,9,253,21.1,21.1,3.9,3.9,12.9,12.9,17.2,0,0,0,F
9/10/72,1972,9,254,17.8,17.8,8.9,8.9,13.3,13.3,8.9,0.5,0,0,F
9/11/72,1972,9,255,20.6,20.6,15,15,17.4,17.4,5.6,8.1,0,0,F
9/12/72,1972,9,256,19.4,19.4,15.6,15.6,17.3,17.3,3.8,16.8,0,0,F
9/13/72,1972,9,257,26.7,26.7,15.6,15.6,20.4,20.4,11.1,10.9,0,0,F
9/14/72,1972,9,258,21.1,21.1,8.9,8.9,16,16,12.2,0,0,0,F
9/15/72,1972,9,259,24.4,24.4,8.9,8.9,17.1,17.1,15.5,0,0,0,F
9/16/72,1972,9,260,27.8,27.8,5.6,5.6,18.2,18.2,22.2,0,0,0,F
9/17/72,1972,9,261,26.1,26.1,10,10,18.8,18.8,16.1,1.5,0,0,F
9/18/72,1972,9,262,25.6,25.6,14.4,14.4,19.4,19.4,11.2,11.7,0,0,F
9/19/72,1972,9,263,28.3,28.3,13.3,13.3,19.1,19.1,15,9.9,0,0,F
9/20/72,1972,9,264,28.3,28.3,16.1,16.1,21.2,21.2,12.2,32,0,0,F
9/21/72,1972,9,265,19.4,19.4,4.4,4.4,14.1,14.1,15,0,0,0,F
9/22/72,1972,9,266,17.8,17.8,1.1,1.1,9.3,9.3,16.7,0,0,0,F
9/23/72,1972,9,267,18.3,18.3,4.4,4.4,11.9,11.9,13.9,0,0,0,F
9/24/72,1972,9,268,22.2,22.2,13.3,13.3,17.1,17.1,8.9,0,0,0,F
9/25/72,1972,9,269,22.8,22.8,17.2,17.2,20,20,5.6,24.6,0,0,F
9/26/72,1972,9,270,21.1,21.1,3.9,3.9,13.7,13.7,17.2,8.9,0,0,F
9/27/72,1972,9,271,16.7,16.7,2.8,2.8,8.7,8.7,13.9,0,0,0,F
9/28/72,1972,9,272,20,20,7.2,7.2,14.9,14.9,12.8,2,0,0,F
9/29/72,1972,9,273,11.1,11.1,1.7,1.7,6.6,6.6,9.4,0,0,0,F
9/30/72,1972,9,274,12.2,12.2,-0.6,-0.6,5.8,5.8,12.8,0,0,0,F
10/1/72,1972,10,275,21.7,21.7,6.7,6.7,13.1,13.1,15,0,0,0,F
10/2/72,1972,10,276,24.4,24.4,5,5,14.2,14.2,19.4,0,0,0,F
10/3/72,1972,10,277,20,20,13.3,13.3,16.5,16.5,6.7,0,0,0,F
10/4/72,1972,10,278,21.1,21.1,9.4,9.4,15,15,11.7,0,0,0,F
10/5/72,1972,10,279,18.9,18.9,8.3,8.3,13.5,13.5,10.6,0,0,0,F
10/6/72,1972,10,280,13.9,13.9,1.7,1.7,11.2,11.2,12.2,2,0,0,F
10/7/72,1972,10,281,16.1,16.1,0,0,8.7,8.7,16.1,0,0,0,F
10/8/72,1972,10,282,16.7,16.7,2.2,2.2,10.4,10.4,14.5,0,0,0,F
10/9/72,1972,10,283,13.3,13.3,-1.7,-1.7,5.1,5.1,15,0,0,0,F
10/10/72,1972,10,284,17.2,17.2,5,5,10.2,10.2,12.2,0.5,0,0,F
10/11/72,1972,10,285,20,20,11.1,11.1,16.1,16.1,8.9,2.5,0,0,F
10/13/72,1972,10,287,18.3,18.3,0.6,0.6,10.1,10.1,17.7,0,0,0,F
10/14/72,1972,10,288,13.3,13.3,0,0,9,9,13.3,0,0,0,F
10/15/72,1972,10,289,10,10,-2.2,-2.2,3.7,3.7,12.2,0.8,0,0,F
10/16/72,1972,10,290,18.3,18.3,2.8,2.8,9.3,9.3,15.5,0,0,0,F
10/17/72,1972,10,291,5,5,-2.8,-2.8,0.9,0.9,7.8,0,0,0,F
10/18/72,1972,10,292,4.4,4.4,-6.7,-6.7,-0.8,-0.8,11.1,0,0,0.13,F
10/19/72,1972,10,293,5.6,5.6,-9.4,-9.4,-2.3,-2.3,15,0,0,0,F
10/20/72,1972,10,294,8.3,8.3,-4.4,-4.4,1.9,1.9,12.7,8.1,0,0,F
10/21/72,1972,10,295,8.9,8.9,3.3,3.3,6.5,6.5,5.6,10.9,0,0,F
10/22/72,1972,10,296,8.9,8.9,7.2,7.2,8.2,8.2,1.7,30,0,0,F
10/23/72,1972,10,297,8.3,8.3,2.2,2.2,5.5,5.5,6.1,5.3,0,0,F
10/24/72,1972,10,298,7.2,7.2,-0.6,-0.6,3.3,3.3,7.8,0,0,0,F
10/25/72,1972,10,299,13.3,13.3,1.7,1.7,6.6,6.6,11.6,0,0,0,F
10/26/72,1972,10,300,17.8,17.8,3.9,3.9,9.7,9.7,13.9,0,0,0,F
10/27/72,1972,10,301,11.7,11.7,2.2,2.2,7.8,7.8,9.5,0,0,0,F
10/28/72,1972,10,302,10,10,1.1,1.1,5.2,5.2,8.9,0,0,0,F
10/29/72,1972,10,303,7.2,7.2,0,0,4.2,4.2,7.2,0,0,0,F
10/30/72,1972,10,304,9.4,9.4,-0.6,-0.6,4,4,10,0,0,0,F
10/31/72,1972,10,305,7.8,7.8,4.4,4.4,6,6,3.4,1.3,0,0,F
11/1/72,1972,11,306,8.3,8.3,5.6,5.6,6.7,6.7,2.7,3.8,0,0,F
11/3/72,1972,11,308,5,5,2.8,2.8,3.9,3.9,2.2,0.3,0,0,F
11/4/72,1972,11,309,5.6,5.6,2.2,2.2,4.1,4.1,3.4,0,0,0,F
11/5/72,1972,11,310,12.2,12.2,1.7,1.7,6.5,6.5,10.5,0,0,0,F
11/6/72,1972,11,311,11.7,11.7,4.4,4.4,8,8,7.3,1.5,0,0,F
11/7/72,1972,11,312,9.4,9.4,3.3,3.3,7.1,7.1,6.1,2,0,0,F
11/8/72,1972,11,313,4.4,4.4,2.8,2.8,3.7,3.7,1.6,0,0,0,F
11/9/72,1972,11,314,6.1,6.1,2.8,2.8,4.8,4.8,3.3,0,0,0,F
11/10/72,1972,11,315,6.1,6.1,4.4,4.4,5.3,5.3,1.7,0,0,0,F
11/11/72,1972,11,316,9.4,9.4,-1.1,-1.1,5.1,5.1,10.5,0,0,0,F
11/12/72,1972,11,317,6.7,6.7,1.1,1.1,4.1,4.1,5.6,0,0,0,F
11/13/72,1972,11,318,2.8,2.8,0,0,1.6,1.6,2.8,0.5,1.02,0,F
11/14/72,1972,11,319,3.3,3.3,-6.7,-6.7,-1,-1,10,0,0,0.13,F
11/15/72,1972,11,320,3.3,3.3,-9.4,-9.4,-3.6,-3.6,12.7,0,0,0,F
11/16/72,1972,11,321,3.3,3.3,-3.9,-3.9,-0.2,-0.2,7.2,0,0,0,F
11/17/72,1972,11,322,1.1,1.1,-2.2,-2.2,0,0,3.3,0,0,0,F
11/18/72,1972,11,323,2.8,2.8,-7.2,-7.2,-1.5,-1.5,10,0,0,0,F
11/19/72,1972,11,324,1.1,1.1,-8.3,-8.3,-2.3,-2.3,9.4,0,0,0,F
11/20/72,1972,11,325,3.9,3.9,-3.3,-3.3,0.4,0.4,7.2,0,0,0,F
11/21/72,1972,11,326,1.7,1.7,-2.8,-2.8,-0.1,-0.1,4.5,0,0,0,F
11/22/72,1972,11,327,1.7,1.7,-6.7,-6.7,-2.3,-2.3,8.4,0,0,0,F
11/23/72,1972,11,328,1.7,1.7,-5,-5,-1.7,-1.7,6.7,0,0,0,F
11/24/72,1972,11,329,6.1,6.1,-3.9,-3.9,1,1,10,0,0,0,F
11/25/72,1972,11,330,2.8,2.8,0.6,0.6,1.7,1.7,2.2,2.3,0.76,0,F
11/26/72,1972,11,331,1.1,1.1,-3.3,-3.3,-0.2,-0.2,4.4,1.3,1.27,0.13,F
11/27/72,1972,11,332,-0.6,-0.6,-2.8,-2.8,-1.9,-1.9,2.2,0.3,0.25,0.13,F
11/28/72,1972,11,333,0,0,-8.3,-8.3,-3.8,-3.8,8.3,0,0,0.13,F
11/29/72,1972,11,334,2.2,2.2,-9.4,-9.4,-2.7,-2.7,11.6,0,0,0.13,F
11/30/72,1972,11,335,3.3,3.3,-4.4,-4.4,-0.4,-0.4,7.7,0,0,0,F
12/1/72,1972,12,336,-4.4,-4.4,-16.7,-16.7,-7.2,-7.2,12.3,2.8,4.32,0.13,F
12/2/72,1972,12,337,-2.2,-2.2,-10.6,-10.6,-6.3,-6.3,8.4,0,0,5.08,F
12/3/72,1972,12,338,-6.1,-6.1,-16.7,-16.7,-11.7,-11.7,10.6,0,0,2.54,F
6/29/77,1977,6,180,28.3,28.3,13.9,13.9,21.6,21.6,14.4,0,0,0,F
6/30/77,1977,6,181,26.1,26.1,13.3,13.3,19.6,19.6,12.8,21.8,0,0,F
7/1/77,1977,7,182,25.6,25.6,15,15,20,20,10.6,0,0,0,F
7/2/77,1977,7,183,29.4,29.4,9.4,9.4,21.8,21.8,20,0,0,0,F
7/3/77,1977,7,184,29.4,29.4,17.8,17.8,23.8,23.8,11.6,13,0,0,F
7/4/77,1977,7,185,36.1,36.1,24.4,24.4,29.5,29.5,11.7,0,0,0,F
7/5/77,1977,7,186,35,35,22.8,22.8,29.3,29.3,12.2,0,0,0,F
7/6/77,1977,7,187,35.6,35.6,20.6,20.6,28.2,28.2,15,3.6,0,0,F
7/7/77,1977,7,188,31.7,31.7,20,20,25.2,25.2,11.7,0,0,0,F
7/8/77,1977,7,189,31.7,31.7,17.2,17.2,24.6,24.6,14.5,0,0,0,F
7/9/77,1977,7,190,26.7,26.7,12.2,12.2,19.5,19.5,14.5,0,0,0,F
7/10/77,1977,7,191,27.8,27.8,7.2,7.2,19.1,19.1,20.6,0,0,0,F
7/11/77,1977,7,192,31.1,31.1,17.2,17.2,24.5,24.5,13.9,0,0,0,F
7/12/77,1977,7,193,32.8,32.8,13.9,13.9,24.8,24.8,18.9,0.5,0,0,F
7/13/77,1977,7,194,32.2,32.2,10,10,23.9,23.9,22.2,0,0,0,F
7/14/77,1977,7,195,38.9,38.9,22.8,22.8,30.4,30.4,16.1,0,0,0,F
7/15/77,1977,7,196,35.6,35.6,21.7,21.7,27.7,27.7,13.9,3.3,0,0,F
7/16/77,1977,7,197,32.2,32.2,20,20,25.6,25.6,12.2,25.1,0,0,F
7/17/77,1977,7,198,25,25,17.8,17.8,21.8,21.8,7.2,54.6,0,0,F
7/18/77,1977,7,199,30.6,30.6,19.4,19.4,24.3,24.3,11.2,36.3,0,0,F
7/20/77,1977,7,201,33.9,33.9,21.7,21.7,28.2,28.2,12.2,10.7,0,0,F
7/21/77,1977,7,202,28.9,28.9,15,15,22.5,22.5,13.9,10.7,0,0,F
7/22/77,1977,7,203,27.2,27.2,9.4,9.4,19.4,19.4,17.8,0,0,0,F
7/23/77,1977,7,204,27.8,27.8,11.1,11.1,21.2,21.2,16.7,0,0,0,F
7/24/77,1977,7,205,27.2,27.2,19.4,19.4,23,23,7.8,9.1,0,0,F
7/25/77,1977,7,206,25,25,11.1,11.1,19.9,19.9,13.9,0,0,0,F
7/26/77,1977,7,207,23.9,23.9,7.8,7.8,16.3,16.3,16.1,0,0,0,F
7/27/77,1977,7,208,25,25,10.6,10.6,18.4,18.4,14.4,0,0,0,F
7/28/77,1977,7,209,27.2,27.2,13.9,13.9,21.4,21.4,13.3,0,0,0,F
7/29/77,1977,7,210,29.4,29.4,16.7,16.7,23.1,23.1,12.7,0,0,0,F
7/30/77,1977,7,211,30.6,30.6,15,15,23.1,23.1,15.6,1.5,0,0,F
7/31/77,1977,7,212,26.1,26.1,12.8,12.8,21,21,13.3,0,0,0,F
8/1/77,1977,8,213,26.1,26.1,10.6,10.6,19.7,19.7,15.5,0,0,0,F
8/2/77,1977,8,214,25,25,15.6,15.6,19.9,19.9,9.4,0,0,0,F
8/3/77,1977,8,215,26.7,26.7,15.6,15.6,19.7,19.7,11.1,0.3,0,0,F
8/4/77,1977,8,216,25.6,25.6,13.9,13.9,19.8,19.8,11.7,7.4,0,0,F
8/5/77,1977,8,217,26.7,26.7,17.8,17.8,20.8,20.8,8.9,51.1,0,0,F
8/6/77,1977,8,218,25,25,13.3,13.3,19.9,19.9,11.7,0,0,0,F
8/7/77,1977,8,219,28.9,28.9,20,20,23.9,23.9,8.9,2.3,0,0,F
8/8/77,1977,8,220,27.8,27.8,17.8,17.8,22.4,22.4,10,5.8,0,0,F
8/9/77,1977,8,221,23.3,23.3,15,15,19.6,19.6,8.3,6.9,0,0,F
8/10/77,1977,8,222,26.7,26.7,17.2,17.2,21.2,21.2,9.5,0,0,0,F
8/11/77,1977,8,223,22.2,22.2,8.9,8.9,16.6,16.6,13.3,0,0,0,F
8/12/77,1977,8,224,26.1,26.1,6.1,6.1,17.8,17.8,20,0,0,0,F
8/13/77,1977,8,225,26.1,26.1,11.7,11.7,18.6,18.6,14.4,8.1,0,0,F
8/14/77,1977,8,226,22.8,22.8,7.2,7.2,15.7,15.7,15.6,0,0,0,F
8/15/77,1977,8,227,23.9,23.9,8.3,8.3,17.5,17.5,15.6,1,0,0,F
8/16/77,1977,8,228,22.8,22.8,11.7,11.7,18.7,18.7,11.1,21.6,0,0,F
8/17/77,1977,8,229,21.7,21.7,8.3,8.3,15.7,15.7,13.4,0,0,0,F
8/18/77,1977,8,230,20,20,5,5,13.1,13.1,15,0,0,0,F
8/20/77,1977,8,232,21.1,21.1,6.1,6.1,14.3,14.3,15,0,0,0,F
8/21/77,1977,8,233,22.8,22.8,9.4,9.4,16.3,16.3,13.4,5.8,0,0,F
8/22/77,1977,8,234,24.4,24.4,7.2,7.2,16.9,16.9,17.2,0,0,0,F
8/23/77,1977,8,235,16.1,16.1,6.7,6.7,12.9,12.9,9.4,3,0,0,F
8/24/77,1977,8,236,20.6,20.6,5,5,12.9,12.9,15.6,0,0,0,F
8/25/77,1977,8,237,22.8,22.8,3.3,3.3,15.3,15.3,19.5,0,0,0,F
8/26/77,1977,8,238,26.7,26.7,16.1,16.1,21.6,21.6,10.6,0,0,0,F
8/27/77,1977,8,239,32.2,32.2,22.8,22.8,27,27,9.4,0,0,0,F
8/28/77,1977,8,240,25,25,15.6,15.6,20.4,20.4,9.4,16.5,0,0,F
8/29/77,1977,8,241,23.9,23.9,10,10,17.6,17.6,13.9,0,0,0,F
8/30/77,1977,8,242,25,25,10,10,18.9,18.9,15,0,0,0,F
8/31/77,1977,8,243,29.4,29.4,19.4,19.4,24.3,24.3,10,2,0,0,F
9/1/77,1977,9,244,22.8,22.8,15.6,15.6,19.4,19.4,7.2,0,0,0,F
9/2/77,1977,9,245,25,25,10,10,17.3,17.3,15,0,0,0,F
9/3/77,1977,9,246,21.7,21.7,9.4,9.4,16.1,16.1,12.3,0,0,0,F
9/4/77,1977,9,247,27.8,27.8,13.3,13.3,20.9,20.9,14.5,1.8,0,0,F
9/5/77,1977,9,248,24.4,24.4,13.3,13.3,18.4,18.4,11.1,0,0,0,F
9/6/77,1977,9,249,25,25,11.7,11.7,18.9,18.9,13.3,0,0,0,F
9/7/77,1977,9,250,23.3,23.3,11.1,11.1,17.5,17.5,12.2,0,0,0,F
9/8/77,1977,9,251,26.1,26.1,6.1,6.1,17.8,17.8,20,0,0,0,F
9/9/77,1977,9,252,22.8,22.8,12.2,12.2,18.7,18.7,10.6,0,0,0,F
9/10/77,1977,9,253,21.7,21.7,6.7,6.7,13.7,13.7,15,0,0,0,F
9/11/77,1977,9,254,23.3,23.3,4.4,4.4,14.9,14.9,18.9,0,0,0,F
9/12/77,1977,9,255,15.6,15.6,11.1,11.1,13.7,13.7,4.5,10.7,0,0,F
9/13/77,1977,9,256,20,20,8.3,8.3,14,14,11.7,0,0,0,F
9/14/77,1977,9,257,21.7,21.7,6.1,6.1,13.7,13.7,15.6,0,0,0,F
9/15/77,1977,9,258,15,15,8.3,8.3,12.1,12.1,6.7,1.5,0,0,F
9/16/77,1977,9,259,16.7,16.7,13.9,13.9,15.4,15.4,2.8,0.3,0,0,F
9/17/77,1977,9,260,21.1,21.1,13.9,13.9,17.3,17.3,7.2,8.4,0,0,F
9/18/77,1977,9,261,25,25,13.9,13.9,19.7,19.7,11.1,5.1,0,0,F
9/19/77,1977,9,262,18.3,18.3,8.9,8.9,14.9,14.9,9.4,0,0,0,F
9/20/77,1977,9,263,13.9,13.9,7.8,7.8,10.6,10.6,6.1,0,0,0,F
9/21/77,1977,9,264,14.4,14.4,9.4,9.4,11.6,11.6,5,0,0,0,F
9/22/77,1977,9,265,16.7,16.7,10.6,10.6,13.6,13.6,6.1,2,0,0,F
9/23/77,1977,9,266,17.2,17.2,12.2,12.2,15.5,15.5,5,8.6,0,0,F
9/24/77,1977,9,267,21.7,21.7,15.6,15.6,18.1,18.1,6.1,17,0,0,F
9/26/77,1977,9,269,20,20,8.9,8.9,14.4,14.4,11.1,0,0,0,F
9/27/77,1977,9,270,17.2,17.2,8.9,8.9,13.4,13.4,8.3,0,0,0,F
9/28/77,1977,9,271,21.1,21.1,6.7,6.7,13.6,13.6,14.4,0,0,0,F
9/29/77,1977,9,272,18.9,18.9,11.7,11.7,14.5,14.5,7.2,2.5,0,0,F
9/30/77,1977,9,273,14.4,14.4,8.9,8.9,11.5,11.5,5.5,14.2,0,0,F
10/1/77,1977,10,274,16.1,16.1,7.2,7.2,10.4,10.4,8.9,0.5,0,0,F
10/2/77,1977,10,275,16.1,16.1,1.1,1.1,8,8,15,0,0,0,F
10/3/77,1977,10,276,18.9,18.9,-0.6,-0.6,8.7,8.7,19.5,0,0,0,F
10/4/77,1977,10,277,18.3,18.3,0.6,0.6,10.8,10.8,17.7,3,0,0,F
10/5/77,1977,10,278,16.1,16.1,3.9,3.9,11.3,11.3,12.2,0.5,0,0,F
10/6/77,1977,10,279,14.4,14.4,1.1,1.1,7.1,7.1,13.3,0,0,0,F
10/7/77,1977,10,280,8.3,8.3,0,0,5.7,5.7,8.3,17.5,0,0,F
10/8/77,1977,10,281,11.1,11.1,3.9,3.9,7,7,7.2,2.8,0,0,F
10/9/77,1977,10,282,12.8,12.8,2.8,2.8,7.8,7.8,10,0,0,0,F
10/10/77,1977,10,283,17.2,17.2,2.2,2.2,9.7,9.7,15,3,0,0,F
10/11/77,1977,10,284,7.2,7.2,1.7,1.7,4.5,4.5,5.5,0.3,0,0,F
10/12/77,1977,10,285,11.1,11.1,-1.7,-1.7,5.1,5.1,12.8,0,0,0,F
10/13/77,1977,10,286,15,15,-3.3,-3.3,5.6,5.6,18.3,0,0,0,F
10/14/77,1977,10,287,18.9,18.9,2.2,2.2,10,10,16.7,0,0,0,F
10/15/77,1977,10,288,13.9,13.9,-1.7,-1.7,7,7,15.6,0.3,0,0,F
10/16/77,1977,10,289,12.2,12.2,-2.8,-2.8,3.7,3.7,15,0,0,0,F
10/17/77,1977,10,290,17.2,17.2,-1.1,-1.1,8.6,8.6,18.3,0,0,0,F
10/18/77,1977,10,291,14.4,14.4,6.7,6.7,9.3,9.3,7.7,0,0,0,F
10/19/77,1977,10,292,16.1,16.1,1.1,1.1,8,8,15,0,0,0,F
10/20/77,1977,10,293,18.3,18.3,0.6,0.6,9.3,9.3,17.7,0,0,0,F
10/21/77,1977,10,294,18.9,18.9,5,5,11.8,11.8,13.9,0,0,0,F
10/22/77,1977,10,295,10.6,10.6,5,5,8,8,5.6,0,0,0,F
10/23/77,1977,10,296,11.1,11.1,4.4,4.4,7.4,7.4,6.7,0,0,0,F
10/24/77,1977,10,297,15,15,4.4,4.4,11.1,11.1,10.6,4.1,0,0,F
10/25/77,1977,10,298,17.2,17.2,8.3,8.3,12.3,12.3,8.9,1.8,0,0,F
10/26/77,1977,10,299,13.9,13.9,8.3,8.3,10.4,10.4,5.6,0,0,0,F
10/27/77,1977,10,300,15,15,2.2,2.2,8.8,8.8,12.8,0,0,0,F
10/28/77,1977,10,301,17.2,17.2,0,0,7.9,7.9,17.2,0,0,0,F
10/29/77,1977,10,302,17.8,17.8,1.7,1.7,8.9,8.9,16.1,0,0,0,F
10/31/77,1977,10,304,14.4,14.4,7.8,7.8,12,12,6.6,2,0,0,F
9/15/82,1982,9,258,15.6,15.6,6.7,6.7,11.1,11.1,8.9,19.1,0,0,F
9/16/82,1982,9,259,15.6,15.6,2.8,2.8,9.2,9.2,12.8,1.5,0,0,F
9/17/82,1982,9,260,16.1,16.1,7.2,7.2,11.7,11.7,8.9,3.6,0,0,F
9/18/82,1982,9,261,17.8,17.8,3.9,3.9,10.8,10.8,13.9,0,0,0,F
9/19/82,1982,9,262,21.1,21.1,3.9,3.9,12.5,12.5,17.2,0,0,0,F
9/20/82,1982,9,263,13.3,13.3,2.2,2.2,7.8,7.8,11.1,1,0,0,F
9/21/82,1982,9,264,16.7,16.7,0.6,0.6,8.6,8.6,16.1,0,0,0,F
9/22/82,1982,9,265,18.9,18.9,-0.6,-0.6,9.2,9.2,19.5,0,0,0,F
9/23/82,1982,9,266,17.8,17.8,2.2,2.2,10,10,15.6,1.3,0,0,F
9/25/82,1982,9,268,11.7,11.7,7.8,7.8,9.7,9.7,3.9,0,0,0,F
9/26/82,1982,9,269,15.6,15.6,3.3,3.3,9.4,9.4,12.3,0,0,0,F
9/27/82,1982,9,270,18.9,18.9,2.8,2.8,10.8,10.8,16.1,0,0,0,F
9/28/82,1982,9,271,22.8,22.8,9.4,9.4,16.1,16.1,13.4,0,0,0,F
9/29/82,1982,9,272,26.7,26.7,16.7,16.7,21.7,21.7,10,0,0,0,F
9/30/82,1982,9,273,29.4,29.4,13.9,13.9,21.7,21.7,15.5,0,0,0,F
10/1/82,1982,10,274,20,20,10,10,15,15,10,0,0,0,F
10/2/82,1982,10,275,25.6,25.6,9.4,9.4,17.5,17.5,16.2,0,0,0,F
10/3/82,1982,10,276,22.2,22.2,3.9,3.9,13.1,13.1,18.3,0,0,0,F
10/4/82,1982,10,277,24.4,24.4,2.8,2.8,13.6,13.6,21.6,0,0,0,F
10/5/82,1982,10,278,27.2,27.2,7.8,7.8,17.5,17.5,19.4,0,0,0,F
10/6/82,1982,10,279,29.4,29.4,10.6,10.6,20,20,18.8,10.9,0,0,F
10/7/82,1982,10,280,21.1,21.1,7.2,7.2,14.2,14.2,13.9,0,0,0,F
10/8/82,1982,10,281,21.7,21.7,3.9,3.9,12.8,12.8,17.8,0,0,0,F
10/9/82,1982,10,282,16.7,16.7,5.6,5.6,11.1,11.1,11.1,9.9,0,0,F
10/10/82,1982,10,283,13.9,13.9,5,5,9.4,9.4,8.9,0,0,0,F
10/11/82,1982,10,284,12.2,12.2,8.9,8.9,10.6,10.6,3.3,0,0,0,F
10/12/82,1982,10,285,14.4,14.4,6.7,6.7,10.6,10.6,7.7,0,0,0,F
10/13/82,1982,10,286,12.8,12.8,6.1,6.1,9.4,9.4,6.7,0,0,0,F
10/14/82,1982,10,287,18.9,18.9,5.6,5.6,12.2,12.2,13.3,0,0,0,F
10/15/82,1982,10,288,16.7,16.7,3.9,3.9,10.3,10.3,12.8,1.5,0,0,F
10/16/82,1982,10,289,12.8,12.8,-1.1,-1.1,5.8,5.8,13.9,0,0,0,F
10/18/82,1982,10,291,19.4,19.4,6.1,6.1,12.8,12.8,13.3,0,0,0,F
10/19/82,1982,10,292,15.6,15.6,11.7,11.7,13.6,13.6,3.9,6.1,0,0,F
10/20/82,1982,10,293,15.6,15.6,1.7,1.7,8.6,8.6,13.9,1.8,0,0,F
10/21/82,1982,10,294,6.7,6.7,-6.1,-6.1,0.3,0.3,12.8,0,0,0,F
10/22/82,1982,10,295,7.8,7.8,-8.3,-8.3,-0.3,-0.3,16.1,0,0,0,F
10/23/82,1982,10,296,12.8,12.8,-6.1,-6.1,3.3,3.3,18.9,0,0,0,F
10/24/82,1982,10,297,12.8,12.8,-3.9,-3.9,4.4,4.4,16.7,0,0,0,F
10/25/82,1982,10,298,16.7,16.7,-1.1,-1.1,7.8,7.8,17.8,0,0,0,F
10/26/82,1982,10,299,16.7,16.7,-2.2,-2.2,7.2,7.2,18.9,0,0,0,F
10/27/82,1982,10,300,15,15,-0.6,-0.6,7.2,7.2,15.6,0,0,0,F
10/28/82,1982,10,301,17.2,17.2,10,10,13.6,13.6,7.2,3.6,0,0,F
10/29/82,1982,10,302,13.9,13.9,6.7,6.7,10.3,10.3,7.2,1.3,0,0,F
10/30/82,1982,10,303,16.1,16.1,7.2,7.2,11.7,11.7,8.9,0,0,0,F
10/31/82,1982,10,304,12.2,12.2,6.7,6.7,9.4,9.4,5.5,0,0,0,F
11/1/82,1982,11,305,10.6,10.6,7.8,7.8,9.2,9.2,2.8,47.2,0,0,F
11/2/82,1982,11,306,10,10,2.2,2.2,6.1,6.1,7.8,0,0,0,F
11/3/82,1982,11,307,5.6,5.6,-2.8,-2.8,1.4,1.4,8.4,0,0,0,F
11/4/82,1982,11,308,-1.1,-1.1,-4.4,-4.4,-2.8,-2.8,3.3,0,0,0,F
11/5/82,1982,11,309,0.6,0.6,-2.2,-2.2,-0.8,-0.8,2.8,0,0,0.13,F
11/6/82,1982,11,310,6.7,6.7,-5,-5,0.8,0.8,11.7,0,0,0,F
11/7/82,1982,11,311,16.7,16.7,-0.6,-0.6,8.1,8.1,17.3,0,0,0,F
11/8/82,1982,11,312,8.3,8.3,-1.7,-1.7,3.3,3.3,10,0.5,0,0,F
11/9/82,1982,11,313,4.4,4.4,2.8,2.8,3.6,3.6,1.6,19.6,0,0,F
11/10/82,1982,11,314,11.7,11.7,3.9,3.9,7.8,7.8,7.8,2.3,0,0,F
11/11/82,1982,11,315,14.4,14.4,3.9,3.9,9.2,9.2,10.5,19.8,0,0,F
11/12/82,1982,11,316,13.9,13.9,-7.2,-7.2,3.3,3.3,21.1,1,0,0,F
11/13/82,1982,11,317,-3.9,-3.9,-10,-10,-6.9,-6.9,6.1,0,0,0.13,F
11/14/82,1982,11,318,-3.3,-3.3,-10.6,-10.6,-6.9,-6.9,7.3,0.3,0.51,0.13,F
11/15/82,1982,11,319,1.1,1.1,-11.1,-11.1,-5,-5,12.2,0,0,0.13,F
11/16/82,1982,11,320,4.4,4.4,-7.2,-7.2,-1.4,-1.4,11.6,0,0,0,F
