"site_id","survey_id","survey_date","time_start","time_end","observer","wind_speed","wind_dir","air_temp","temp_units","cloud_cover","notes"
"PA-100",1212,"2001-12-27 00:00:00","1899-12-30 10:00:00","1899-12-30 10:15:00","C. Putnam",4,"SE",50,"F",40,"25% obstructed view W, NE, SE."
"PA-400",1214,"2001-12-27 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","C. Putnam",7,"S",45,"F",40,"25% obstructed view E, W."
"PA-C",1216,"2001-12-27 00:00:00","1899-12-30 10:25:00","1899-12-30 10:40:00","C. Putnam",4,"SE",50,"F",40,"A few people in park."
"AT-200",1218,"2001-12-29 00:00:00","1899-12-30 08:50:00","1899-12-30 09:05:00","C. Putnam",4,"E",55,"F",80,"50% obsructed view W, 25% E."
"AT-800",1220,"2001-12-29 00:00:00","1899-12-30 08:00:00","1899-12-30 08:15:00","C. Putnam",4,"E",50,"F",85,"50% obstructed view W, 25% E."
"CH-100",1222,"2001-12-29 00:00:00","1899-12-30 11:45:00","1899-12-30 00:00:00","C. Putnam",7,"E",60,"F",80,"50% obstructed view W, 25% E."
"CH-400",1224,"2001-12-29 00:00:00","1899-12-30 10:55:00","1899-12-30 11:10:00","C. Putnam",7,"E",60,"F",80,"50% obstructed view NW, 25% E, SW."
"CH-C",1226,"2001-12-29 00:00:00","1899-12-30 10:05:00","1899-12-30 10:20:00","C. Putnam",7,"E",60,"F",75,""
"SO-200",1228,"2001-12-30 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","C. Putnam",0,"",55,"F",50,"50% obstructed view SW, 25% N, E."
"SO-800",1230,"2001-12-30 00:00:00","1899-12-30 09:00:00","1899-12-30 09:15:00","C. Putnam",0,"",55,"F",50,"50% obstructed view SW, 25% W, N, E.  Cars driving by."
"CG-100",1232,"2001-12-31 00:00:00","1899-12-30 08:40:00","1899-12-30 08:55:00","C. Putnam",7,"E",50,"F",40,"50% obstructed view NW, 25% W, S, E."
"CA-100",1247,"2001-12-12 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","B. Rambo",0,"",40,"F",100,""
"CA-400",1249,"2001-12-12 00:00:00","1899-12-30 09:05:00","1899-12-30 09:20:00","B. Rambo",5,"E",45,"F",100,""
"CA-C",1251,"2001-12-12 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","B. Rambo",5,"E",40,"F",100,""
"AT-200",1253,"2001-12-19 00:00:00","1899-12-30 09:05:00","1899-12-30 09:15:00","B. Rambo",0,"",40,"F",5,""
"AT-800",1255,"2001-12-19 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","B. Rambo",0,"",37,"F",5,""
"CG-100",1257,"2001-12-20 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","B. Rambo",5,"E",40,"F",10,""
"CG-400",1259,"2001-12-20 00:00:00","1899-12-30 09:05:00","1899-12-30 09:20:00","B. Rambo",5,"E",42,"F",10,""
"CG-C",1261,"2001-12-20 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","B. Rambo",5,"E",40,"F",10,""
"WT-200",1263,"2001-12-21 00:00:00","1899-12-30 07:55:00","1899-12-30 08:10:00","B. Rambo",5,"E",40,"F",10,""
"WT-800",1265,"2001-12-21 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","B. Rambo",5,"E",43,"F",10,""
"SO-100",1267,"2001-12-17 00:00:00","1899-12-30 07:30:00","1899-12-30 07:45:00","B. Rambo",0,"",37,"F",5,""
"SO-200",1268,"2001-12-17 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","B. Rambo",0,"",40,"F",5,"Traffic noise."
"SO-400",1269,"2001-12-17 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","B. Rambo",0,"",40,"F",5,"Traffic noise."
"SO-800",1270,"2001-12-17 00:00:00","1899-12-30 08:20:00","1899-12-30 08:35:00","B. Rambo",0,"",38,"F",5,"Traffic noise."
"SO-C",1271,"2001-12-17 00:00:00","1899-12-30 07:55:00","1899-12-30 08:10:00","B. Rambo",0,"",37,"F",5,""
"CH-100",1272,"2001-12-18 00:00:00","1899-12-30 08:20:00","1899-12-30 08:35:00","B. Rambo",0,"",38,"F",0,""
"CH-200",1273,"2001-12-18 00:00:00","1899-12-30 07:55:00","1899-12-30 08:10:00","B. Rambo",0,"",38,"F",0,""
"CH-400",1274,"2001-12-18 00:00:00","1899-12-30 07:30:00","1899-12-30 07:45:00","B. Rambo",0,"",38,"F",0,""
"CH-800",1275,"2001-12-18 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","B. Rambo",0,"",40,"F",0,"Traffic noise."
"CH-C",1276,"2001-12-18 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","B. Rambo",0,"",40,"F",0,""
"PA-100",1277,"2001-12-10 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","B. Rambo",5,"E",40,"F",10,"NE view blocked.  Traffic noise."
"PA-200",1278,"2001-12-10 00:00:00","1899-12-30 07:25:00","1899-12-30 07:40:00","B. Rambo",5,"E",40,"F",10,"Traffic.  E view blocked."
"PA-400",1279,"2001-12-10 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","B. Rambo",5,"E",40,"F",10,"Traffic.  NE view blocked."
"PA-800",1280,"2001-12-10 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","B. Rambo",5,"E",40,"F",10,"NE view blocked.  Traffic."
"PA-C",1281,"2001-12-10 00:00:00","1899-12-30 08:40:00","1899-12-30 08:55:00","B. Rambo",5,"E",40,"F",10,""
"CH-200",1283,"2002-03-03 00:00:00","1899-12-30 07:55:00","1899-12-30 08:10:00","S. Lerman",0,"",50,"F",0,"30% obstructed view.  Flyover:  2 KILLs W Dir., 2 HOSPs W Dir., 2 GTGRs overhead SW Dir."
"CH-800",1285,"2002-03-03 00:00:00","1899-12-30 06:55:00","1899-12-30 07:10:00","S. Lerman",0,"",45,"F",0,"20% obstructed view."
"SO-100",1287,"2002-03-03 00:00:00","1899-12-30 08:55:00","1899-12-30 09:10:00","S. Lerman",0,"",63,"F",0,"10% obstructed view."
"SO-400",1289,"2002-03-03 00:00:00","1899-12-30 09:35:00","1899-12-30 09:50:00","S. Lerman",0,"",64,"F",0,"30% obstructed view.  Flyover:  1 KILL N Dir.  Parakeet sp. flying @ the street and houses."
"SO-C",1291,"2002-03-03 00:00:00","1899-12-30 10:15:00","1899-12-30 10:30:00","S. Lerman",15,"E",64,"F",0,"5% obstructed view.  Soccer game happening in park."
"AT-200",1293,"2002-03-04 00:00:00","1899-12-30 07:55:00","1899-12-30 08:10:00","S. Lerman",0,"",58,"F",0,"15% obstructed view."
"AT-800",1295,"2002-03-04 00:00:00","1899-12-30 08:35:00","1899-12-30 08:50:00","S. Lerman",0,"",60,"F",0,"20% obstructed view.  1 RODO flyover."
"CA-200",1298,"2002-03-12 00:00:00","1899-12-30 07:00:00","1899-12-30 07:15:00","S. Lerman",3,"N",55,"F",5,"25% obstructed view."
"CA-800",1300,"2002-03-12 00:00:00","1899-12-30 07:45:00","1899-12-30 08:00:00","S. Lerman",0,"",74,"F",10,"15% obstructed view.  Yard work noise."
"CG-200",1303,"2002-03-05 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","S. Lerman",0,"",54,"F",5,"10% obstructed view."
"CG-800",1305,"2002-03-05 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","S. Lerman",0,"",64,"F",5,"20% obstructed view."
"WT-100",1307,"2002-03-05 00:00:00","1899-12-30 09:35:00","1899-12-30 09:50:00","S. Lerman",0,"",73,"F",15,"10% obstructed view. 1 GTGR seen W Dir. with no distance."
"WT-400",1309,"2002-03-05 00:00:00","1899-12-30 10:15:00","1899-12-30 10:30:00","S. Lerman",0,"",77,"F",15,"20% obstructed view."
"WT-C",1311,"2002-03-05 00:00:00","1899-12-30 09:15:00","1899-12-30 09:30:00","S. Lerman",0,"",68,"F",10,"Children in school yard."
"OR-200",1313,"2002-03-09 00:00:00","1899-12-30 09:00:00","1899-12-30 09:15:00","D. Stuart",5,"",60,"F",0,"Yard sale; lots of traffic.  Many more HOSPs in back yards to west, probably 20 at least."
"OR-800",1315,"2002-03-09 00:00:00","1899-12-30 09:35:00","1899-12-30 09:50:00","D. Stuart",5,"",65,"F",0,"Stood by W. Quail Way sign at edge of parking lot.  NE, SE views blocked by buildings.  Traffic.  Heard parrot-type NW but think its caged not PFLO.  Pedestrians."
"PA-200",1318,"2002-03-14 00:00:00","1899-12-30 06:45:00","1899-12-30 07:00:00","S. Lerman",0,"",50,"F",0,"10% obstructed view."
"PA-800",1320,"2002-03-14 00:00:00","1899-12-30 07:30:00","1899-12-30 07:45:00","S. Lerman",0,"",53,"F",0,"15% obstructed view.  Rooster crowing.  Flyovers:  1 MODO N Dir, 1 MODO W Dir."
"WR-100",1322,"2002-03-14 00:00:00","1899-12-30 09:15:00","1899-12-30 09:30:00","S. Lerman",12,"NW",68,"F",0,"25% obstructed view."
"WR-400",1324,"2002-03-14 00:00:00","1899-12-30 09:55:00","1899-12-30 10:10:00","S. Lerman",15,"W",65,"F",0,"25% obstructed view."
"WR-C",1326,"2002-03-14 00:00:00","1899-12-30 08:55:00","1899-12-30 09:10:00","S. Lerman",10,"W",64,"F",0,"10% obstructed view.  Child in park."
"EA-200",1328,"2002-03-18 00:00:00","1899-12-30 07:00:00","1899-12-30 07:15:00","S. Lerman",5,"NE",58,"F",80,"20% obstructed view.  3 MODOs flyover N Dir."
"EA-800",1330,"2002-03-18 00:00:00","1899-12-30 07:45:00","1899-12-30 08:00:00","S. Lerman",5,"NW",63,"F",40,"15% obstructed view.  3 dogs barking."
"ED-100",1332,"2002-03-18 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","S. Lerman",5,"N",70,"F",20,"20% obstructed view."
"ED-400",1334,"2002-03-18 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","S. Lerman",3,"N",70,"F",25,"10% obstructed view.  1HOFI flyover S Dir."
"ED-C",1336,"2002-03-18 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","S. Lerman",0,"",72,"F",15,""
"HR-200",1338,"2002-03-22 00:00:00","1899-12-30 07:05:00","1899-12-30 07:20:00","S. Lerman",5,"W",62,"F",10,"15% obstructed view.  5 dogs barking."
"CG-200",1348,"2002-03-16 00:00:00","1899-12-30 09:20:00","1899-12-30 09:35:00","D. Stuart",15,"",50,"F",50,"NW, N, NS views blocked by houses."
"CG-400",1349,"2002-03-16 00:00:00","1899-12-30 09:45:00","1899-12-30 10:00:00","D. Stuart",15,"",50,"F",40,"SE, S, SW views blocked by houses.  Yardworkers."
"CG-800",1350,"2002-03-16 00:00:00","1899-12-30 10:05:00","1899-12-30 10:20:00","D. Stuart",20,"",50,"F",30,"NE, N, NW views blocked by houses."
"CG-C",1351,"2002-03-16 00:00:00","1899-12-30 08:40:00","1899-12-30 08:55:00","D. Stuart",10,"",50,"F",50,""
"CA-100",1352,"2002-03-23 00:00:00","1899-12-30 08:20:00","1899-12-30 08:35:00","D. Stuart",10,"",55,"F",40,"NW view partly blocked by house and SW, S partly blocked."
"CA-200",1353,"2002-03-23 00:00:00","1899-12-30 08:40:00","1899-12-30 08:55:00","D. Stuart",10,"",60,"F",40,"SW, W, NW views blocked by wall.  Leafblower noise."
"CA-400",1354,"2002-03-23 00:00:00","1899-12-30 09:00:00","1899-12-30 09:15:00","D. Stuart",10,"",60,"F",40,"SW view partly blocked and NW totally blocked by houses.  Traffic."
"CA-800",1355,"2002-03-23 00:00:00","1899-12-30 07:30:00","1899-12-30 07:45:00","D. Stuart",10,"",55,"F",40,"W, NW views blocked by wall.  Lots of traffic noise."
"CA-C",1356,"2002-03-23 00:00:00","1899-12-30 07:55:00","1899-12-30 08:10:00","D. Stuart",10,"",55,"F",40,"Dogs."
"OR-200",1358,"2002-03-27 00:00:00","1899-12-30 09:35:00","1899-12-30 09:50:00","S. Lerman",5,"NE",80,"F",25,"20% obstructed view."
"OR-800",1360,"2002-03-27 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","S. Lerman",3,"NE",76,"F",20,"25% obstructed view.  Sprinklers on."
"HY-200",1363,"2002-03-29 00:00:00","1899-12-30 06:30:00","1899-12-30 07:00:00","S. Lerman",8,"SW",54,"F",60,"20% obstructed view.  Heavy traffic."
"HY-800",1365,"2002-03-29 00:00:00","1899-12-30 07:10:00","1899-12-30 07:25:00","S. Lerman",0,"",56,"F",65,"20% obstructed view.  Traffic."
"NU-100",1367,"2002-03-29 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","S. Lerman",3,"N",66,"F",65,"20% obstructed view.  Rooster crowing.  4 dogs."
"NU-400",1369,"2002-03-29 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","S. Lerman",5,"NW",68,"F",85,"10% obstructed view."
"NU-C",1371,"2002-03-29 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","S. Lerman",8,"W",68,"F",90,"20% obstructed view."
"WS-200",1373,"2002-03-25 00:00:00","1899-12-30 08:50:00","1899-12-30 09:05:00","S. Lerman",5,"N",69,"F",0,"10% obstructed view."
"WS-800",1375,"2002-03-25 00:00:00","1899-12-30 09:30:00","1899-12-30 09:45:00","S. Lerman",5,"E",73,"F",0,""
"ED-100",1377,"2002-03-27 00:00:00","1899-12-30 09:10:00","1899-12-30 09:25:00","D. Stuart",10,"",65,"F",30,"SW, W, NW views blocked by apts.  Lots of freeway noise.  Pedestrians."
"ED-400",1379,"2002-03-27 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","D. Stuart",10,"",65,"F",30,"SW, NW views partly blocked by apts.  Lots of freeway noise."
"ED-C",1381,"2002-03-27 00:00:00","1899-12-30 10:30:00","1899-12-30 10:45:00","D. Stuart",10,"",70,"F",30,""
"EA-200",1383,"2002-03-27 00:00:00","1899-12-30 08:00:00","1899-12-30 08:15:00","D. Stuart",10,"",60,"F",20,"S, SW views blocked.  Noisy dogs.  Lots of trucks and school children."
"EA-800",1385,"2002-03-27 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","D. Stuart",10,"",60,"F",20,"Lots of noise from freeway.  Caged bird on porch.  Barking dogs.  People in yards.  School bus."
"HY-100",1387,"2002-03-12 00:00:00","1899-12-30 10:00:00","1899-12-30 10:15:00","D. Stuart",10,"",65,"F",20,"SE view partly blocked; NE view blocked.  Extreme traffic noise."
"HY-400",1389,"2002-03-13 00:00:00","1899-12-30 10:30:00","1899-12-30 10:45:00","D. Stuart",10,"",75,"F",0,"Note date change.  Lots of traffic noise.  Barking dog."
"LI-200",1393,"2002-03-09 00:00:00","1899-12-30 10:30:00","1899-12-30 10:45:00","D. Stuart",10,"",60,"F",0,"Traffic.  People in yards."
"LI-800",1395,"2002-03-10 00:00:00","1899-12-30 10:05:00","1899-12-30 10:20:00","D. Stuart",0,"",65,"F",90,"N, NW, NE views blocked.  Some traffic."
"WS-100",1397,"2002-03-22 00:00:00","1899-12-30 08:40:00","1899-12-30 08:55:00","D. Stuart",5,"",65,"F",0,"W, N, NE views partly blocked.  Nest in Ocotillo."
"WS-400",1399,"2002-03-22 00:00:00","1899-12-30 09:20:00","1899-12-30 09:35:00","D. Stuart",10,"",75,"F",0,"W, NW, N views blocked.  Traffic noise.  Unknown Vireo seen 40m S after count."
"WS-C",1401,"2002-03-22 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","D. Stuart",5,"",65,"F",0,""
"AT-200",1403,"2002-03-20 00:00:00","1899-12-30 07:50:00","1899-12-30 08:05:00","D. Stuart",5,"",60,"F",0,""
"AT-800",1405,"2002-03-20 00:00:00","1899-12-30 08:40:00","1899-12-30 08:55:00","D. Stuart",0,"",60,"F",0,"SW, W, NW views blocked."
"HR-100",1407,"2002-03-30 00:00:00","1899-12-30 06:30:00","1899-12-30 06:45:00","D. Stuart",10,"",65,"F",0,"S, SW views blocked.  Traffic noise."
"HR-400",1409,"2002-03-30 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","D. Stuart",5,"",65,"F",0,"SW, W views blocked.  3 barking dogs.  Men in vacant lots."
"HR-C",1411,"2002-03-30 00:00:00","1899-12-30 08:10:00","1899-12-30 08:25:00","D. Stuart",10,"",70,"F",0,"SW, W, E views blocked.  People in park."
"PA-200",1413,"2002-03-29 00:00:00","1899-12-30 09:15:00","1899-12-30 09:30:00","D. Stuart",5,"",60,"F",90,"Construction crew pouring sidewalk across street--noise and traffic disruption."
"PA-800",1415,"2002-03-29 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","D. Stuart",5,"",60,"F",80,"NE, SE views blocked by mobile homes.  Pedestrians and traffic noise."
"NU-100",1417,"2002-03-12 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","D. Stuart",5,"",60,"F",10,"NW, NE views partly blocked.  Loose dog."
"NU-400",1419,"2002-03-12 00:00:00","1899-12-30 07:45:00","1899-12-30 08:00:00","D. Stuart",5,"",55,"F",10,"Traffic noise."
"NU-C",1421,"2002-03-12 00:00:00","1899-12-30 08:45:00","1899-12-30 09:00:00","D. Stuart",10,"",60,"F",20,"2 loose dogs"
"SO-200",1423,"2002-03-20 00:00:00","1899-12-30 09:55:00","1899-12-30 10:10:00","D. Stuart",5,"",70,"F",0,"Neighbor reports 1 Barn Owl, 1 GHOW, and PFLBs on his property.  1 MODO FT with no Dir."
"SO-800",1425,"2002-03-31 00:00:00","1899-12-30 07:10:00","1899-12-30 07:25:00","D. Stuart",5,"",65,"F",0,"NW view partly blocked.  Traffic noise."
"WR-100",1427,"2002-03-23 00:00:00","1899-12-30 09:50:00","1899-12-30 10:05:00","D. Stuart",10,"",65,"F",40,"NW view blocked.  Traffic noise.  Yard workers."
"WR-400",1429,"2002-03-29 00:00:00","1899-12-30 07:45:00","1899-12-30 08:00:00","D. Stuart",0,"",55,"F",80,"N, NE views blocked.  Traffic."
"WR-C",1431,"2002-03-23 00:00:00","1899-12-30 09:30:00","1899-12-30 09:45:00","D. Stuart",10,"",65,"F",40,""
"CH-200",1433,"2002-03-13 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","D. Stuart",10,"",65,"F",0,"SW, W, NW views blocked."
"CH-800",1435,"2002-03-13 00:00:00","1899-12-30 09:05:00","1899-12-30 09:20:00","D. Stuart",10,"",70,"F",0,"SW view partly blocked.  Traffic noise."
"WT-100",1437,"2002-03-16 00:00:00","1899-12-30 10:30:00","1899-12-30 10:45:00","D. Stuart",20,"",55,"F",20,"NW view partly blocked."
"WT-400",1439,"2002-03-30 00:00:00","1899-12-30 09:25:00","1899-12-30 09:40:00","D. Stuart",5,"",75,"F",0,"Views partly blocked.  Traffic and people."
"WT-C",1441,"2002-03-30 00:00:00","1899-12-30 10:10:00","1899-12-30 10:25:00","D. Stuart",5,"",75,"F",0,"Children playing soccer in fields."
"WS-200",1443,"2002-03-11 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",0,"",60,"F",0,""
"WS-800",1445,"2002-03-11 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","B. Rambo",0,"",60,"F",0,""
"WT-100",1447,"2002-03-26 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","B. Rambo",0,"",55,"F",10,"NW view blocked."
"WT-400",1449,"2002-03-26 00:00:00","1899-12-30 07:05:00","1899-12-30 07:20:00","B. Rambo",0,"",55,"F",10,""
"WT-C",1451,"2002-03-26 00:00:00","1899-12-30 07:55:00","1899-12-30 08:05:00","B. Rambo",0,"",55,"F",10,""
"CH-200",1453,"2002-03-23 00:00:00","1899-12-30 07:30:00","1899-12-30 07:45:00","B. Rambo",0,"",60,"F",10,""
"CH-800",1455,"2002-03-23 00:00:00","1899-12-30 08:20:00","1899-12-30 08:35:00","B. Rambo",0,"",60,"F",10,"Traffic noise."
"SO-100",1457,"2002-03-22 00:00:00","1899-12-30 06:45:00","1899-12-30 07:00:00","B. Rambo",0,"",65,"F",0,""
"NU-200",1463,"2002-03-18 00:00:00","1899-12-30 08:00:00","1899-12-30 08:15:00","B. Rambo",5,"E",55,"F",65,"Domestic fowl."
"NU-800",1465,"2002-03-18 00:00:00","1899-12-30 06:45:00","1899-12-30 07:00:00","B. Rambo",5,"E",50,"F",65,""
"HY-100",1467,"2002-03-16 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",5,"W",40,"F",60,"Traffic.  NE view blocked."
"HY-400",1469,"2002-03-16 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",5,"W",45,"F",60,"Traffic noise."
"HY-C",1471,"2002-03-16 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","B. Rambo",5,"W",50,"F",60,""
"OR-200",1473,"2002-03-17 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","B. Rambo",0,"",50,"F",0,""
"OR-800",1475,"2002-03-17 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",5,"SW",45,"F",0,""
"EA-100",1477,"2002-03-10 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",60,"F",10,"Traffic noise."
"EA-400",1479,"2002-03-10 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","B. Rambo",0,"",60,"F",10,"Traffic noise."
"EA-C",1481,"2002-03-10 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",0,"",60,"F",10,""
"CG-200",1483,"2002-03-25 00:00:00","1899-12-30 07:35:00","1899-12-30 07:50:00","B. Rambo",0,"",65,"F",0,""
"CG-800",1485,"2002-03-25 00:00:00","1899-12-30 08:25:00","1899-12-30 08:40:00","B. Rambo",0,"",65,"F",0,""
"ED-100",1487,"2002-03-09 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",0,"",60,"F",0,"Traffic noise.  Pedestrians."
"ED-400",1489,"2002-03-09 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","B. Rambo",0,"",60,"F",0,"Traffic noise.  Pedestrians."
"ED-C",1491,"2002-03-09 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",0,"",60,"F",0,"Pedestrians."
"HR-100",1492,"2002-03-08 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","B. Rambo",5,"",65,"F",10,""
"HR-200",1493,"2002-03-08 00:00:00","1899-12-30 06:50:00","1899-12-30 07:05:00","B. Rambo",3,"W",60,"F",10,""
"HR-400",1494,"2002-03-08 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",3,"W",60,"F",10,"Dogs."
"HR-800",1495,"2002-03-08 00:00:00","1899-12-30 07:40:00","1899-12-30 07:55:00","B. Rambo",3,"W",60,"F",10,"Air traffic noise.  Dogs.  Transients."
"HR-C",1496,"2002-03-08 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","B. Rambo",0,"",65,"F",10,"Transients."
"WR-100",1497,"2002-03-03 00:00:00","1899-12-30 08:10:00","1899-12-30 08:25:00","B. Rambo",10,"W",45,"F",0,"Traffic noise."
"WR-200",1498,"2002-03-03 00:00:00","1899-12-30 08:35:00","1899-12-30 08:50:00","B. Rambo",10,"W",45,"F",0,""
"WR-400",1499,"2002-03-03 00:00:00","1899-12-30 06:55:00","1899-12-30 07:10:00","B. Rambo",5,"W",40,"F",0,"Traffic noise."
"WR-800",1500,"2002-03-03 00:00:00","1899-12-30 07:20:00","1899-12-30 07:35:00","B. Rambo",5,"W",40,"F",0,"Traffic noise."
"WR-C",1501,"2002-03-03 00:00:00","1899-12-30 07:45:00","1899-12-30 08:00:00","B. Rambo",5,"W",45,"F",0,""
"PA-200",1503,"2002-03-02 00:00:00","1899-12-30 08:15:00","1899-12-30 08:30:00","B. Rambo",10,"W",45,"F",0,"E view blocked.  Traffic noise."
"PA-800",1505,"2002-03-02 00:00:00","1899-12-30 07:00:00","1899-12-30 07:15:00","B. Rambo",10,"W",40,"F",0,"NE view blocked.  Traffic noise."
"LI-100",1507,"2002-03-15 00:00:00","1899-12-30 08:30:00","1899-12-30 08:45:00","B. Rambo",5,"SW",40,"F",0,""
"LI-400",1509,"2002-03-15 00:00:00","1899-12-30 07:15:00","1899-12-30 07:30:00","B. Rambo",5,"SW",40,"F",0,""
"LI-C",1511,"2002-03-15 00:00:00","1899-12-30 08:05:00","1899-12-30 08:20:00","B. Rambo",5,"SW",40,"F",0,""
"AT-100",1512,"2002-03-24 00:00:00","1899-12-30 06:40:00","1899-12-30 06:55:00","B. Rambo",0,"",60,"F",20,""
