"survey_id","site_id","species_id","distance","bird_count","notes","seen","heard","direction"
1521,"CA-C","GTGR",">40",2,"",1,1,"NW"
1521,"CA-C","EUST","FT",2,"",1,1,"S "
1521,"CA-C","KILL",">40",2,"",1,1,"W "
1521,"CA-C","COHU","10-20",1,"",1,1,"SE"
1521,"CA-C","SAPH","20-40",1,"",1,0,"W "
1521,"CA-C","CACW",">40",1,"",0,1,"SW"
1522,"WR-100","EUST","20-40",3,"",1,1,"S "
1522,"WR-100","RODO","20-40",5,"",1,0,"SW"
1522,"WR-100","EUST","20-40",3,"",1,0,"SW"
1522,"WR-100","WWDO",">40",1,"",1,0,"S "
1522,"WR-100","HOSP","20-40",5,"at least 5",1,1,"SE"
1522,"WR-100","EUST","FT",1,"",1,0,"S "
1522,"WR-100","GTGR","5-10",1,"",1,0,"N "
1522,"WR-100","GTGR","FT",1,"",1,1,"N "
1522,"WR-100","GTGR","20-40",1,"",1,0,"S "
1522,"WR-100","INDO",">40",3,"",1,0,"S "
1522,"WR-100","CBTH","10-20",1,"",0,1,"E "
1523,"WR-200","HOFI","10-20",1,"",1,0,"N "
1523,"WR-200","GIWO","20-40",1,"",0,1,"S "
1523,"WR-200","MODO","20-40",1,"",0,1,"SE"
1523,"WR-200","NOMO","20-40",1,"",0,1,"NW"
1523,"WR-200","HOSP","10-20",1,"",1,0,"S "
1523,"WR-200","EUST","FT",1,"",1,0,"S "
1527,"PA-100","INDO","20-40",1,"",1,0,"S "
1527,"PA-100","HOSP","FT",1,"",1,1,"N "
1527,"PA-100","HOSP","FT",1,"",1,0,"S "
1527,"PA-100","HOSP","FT",1,"",1,0,"E "
1527,"PA-100","HOSP","10-20",2,"",1,1,"SW"
1527,"PA-100","MODO",">40",1,"",1,0,"S "
1528,"PA-200","HOSP","20-40",2,"",1,0,"NW"
1528,"PA-200","WWDO","FT",1,"",1,0,"NW"
1528,"PA-200","HOFI","FT",1,"",1,1,"N "
1528,"PA-200","HOSP","20-40",3,"",1,1,"SW"
1528,"PA-200","INDO","20-40",4,"",1,0,"S "
1528,"PA-200","MODO",">40",1,"",1,0,"N "
1528,"PA-200","INDO",">40",3,"",1,0,"N "
1528,"PA-200","EUST",">40",1,"",1,0,"N "
1528,"PA-200","HOSP","20-40",1,"",1,1,"N "
1528,"PA-200","HOSP","10-20",2,"",1,0,"NE"
1528,"PA-200","VERD","10-20",1,"",1,0,"E "
1528,"PA-200","NOMO","20-40",1,"",1,0,"SW"
1528,"PA-200","VERD","20-40",1,"",1,0,"SW"
1528,"PA-200","MODO",">40",1,"",1,0,"NE"
1528,"PA-200","EUST","FT",1,"",1,0,"N "
1528,"PA-200","EUST","20-40",2,"",1,0,"NW"
1528,"PA-200","HOFI",">40",2,"",1,1,"N "
1529,"PA-400","INDO","5-10",1,"",1,0,"E "
1529,"PA-400","HOSP","10-20",11,"at least 11",1,1,"N "
1529,"PA-400","MODO","FT",2,"",1,1,"N "
1529,"PA-400","NOMO","10-20",1,"",1,0,"NE"
1529,"PA-400","GTGR","20-40",2,"",0,1,"N "
1529,"PA-400","MODO","20-40",1,"",1,0,"S "
1529,"PA-400","MODO","20-40",1,"",1,0,"NW"
1529,"PA-400","INDO","20-40",1,"",1,1,"NW"
1529,"PA-400","INDO","20-40",2,"",1,0,"S "
1529,"PA-400","MODO",">40",5,"",1,0,"S "
1529,"PA-400","CLSW","FT",2,"",1,0,"S "
1529,"PA-400","MODO","5-10",1,"",1,0,"N "
1529,"PA-400","RODO","FT",1,"",1,1,"N "
1529,"PA-400","RODO","10-20",4,"",1,1,"NE"
1529,"PA-400","MODO","10-20",1,"",1,0,"N "
1529,"PA-400","INDO","20-40",2,"",1,0,"E "
1529,"PA-400","EUST","FT",1,"",1,0,"N "
1529,"PA-400","HOSP","FT",1,"",1,0,"N "
1529,"PA-400","MODO","FT",4,"",1,0,"W "
1529,"PA-400","MODO",">40",1,"",1,0,"NW"
1529,"PA-400","EUST",">40",1,"",1,0,"NW"
1529,"PA-400","MODO","20-40",2,"",1,0,"SW"
1529,"PA-400","INDO","5-10",1,"",1,1,"NW"
1529,"PA-400","HOFI","20-40",3,"",1,1,"NW"
1529,"PA-400","HOSP",">40",4,"at least 4",1,0,"N "
1530,"PA-800","HOSP","10-20",1,"",1,0,"S "
1530,"PA-800","HOSP","10-20",3,"",1,0,"SW"
1530,"PA-800","MODO","20-40",2,"",1,0,"W "
1530,"PA-800","INDO","FT",1,"",1,0,"N "
1530,"PA-800","HOSP","20-40",4,"at least 4",1,1,"SW"
1530,"PA-800","MODO","20-40",1,"on nest in Palm tree",1,0,"SW"
1530,"PA-800","EUST","FT",1,"",1,0,"SW"
1530,"PA-800","GTGR",">40",1,"",0,1,"S "
1530,"PA-800","INDO","20-40",1,"",1,0,"S "
1530,"PA-800","WWDO","FT",2,"",0,0,"W "
1530,"PA-800","GIWO",">40",1,"",0,1,"E "
1530,"PA-800","GIWO","0-5",1,"",1,1,"NE"
1530,"PA-800","HOSP","20-40",3,"",1,0,"S "
1530,"PA-800","HOSP",">40",1,"",1,0,"W "
1530,"PA-800","MODO","10-20",1,"",1,0,"N "
1530,"PA-800","WWDO",">40",1,"",1,0,"NW"
1530,"PA-800","HOFI","20-40",1,"",1,0,"SW"
1531,"PA-C","HOSP","5-10",2,"",1,0,"SW"
1531,"PA-C","HOSP","10-20",2,"",1,0,"S "
1531,"PA-C","EUST","20-40",3,"",1,0,"S "
1531,"PA-C","NOMO","20-40",1,"",1,1,"S "
1531,"PA-C","HOSP","20-40",11,"at least 11",1,0,"SW"
1531,"PA-C","RODO","20-40",5,"",1,0,"SE"
1531,"PA-C","RODO",">40",5,"",1,0,"SE"
1531,"PA-C","MODO",">40",3,"",1,0,"SE"
1531,"PA-C","GTGR",">40",1,"",1,0,"SE"
1531,"PA-C","HOSP",">40",3,"",1,0,"SE"
1531,"PA-C","HOSP","5-10",3,"",1,1,"S "
1531,"PA-C","EUST",">40",3,"",1,0,"S "
1531,"PA-C","HOSP",">40",10,"at least 10",1,0,"S "
1531,"PA-C","WWDO",">40",1,"",0,1,"E "
1531,"PA-C","MODO","20-40",1,"",1,0,"SW"
1531,"PA-C","ABTO","20-40",1,"",0,1,"NW"
1532,"CG-100","WWDO","20-40",1,"",1,0,"NE"
1532,"CG-100","RODO",">40",1,"",1,0,"S "
1532,"CG-100","HOSP","20-40",5,"at least 5",1,1,"S "
1532,"CG-100","NOMO","20-40",1,"",1,0,"W "
1532,"CG-100","RODO","FT",2,"",1,0,"W "
1532,"CG-100","GTGR",">40",1,"",1,1,"SE"
1532,"CG-100","INDO",">40",3,"",1,0,"SE"
1532,"CG-100","INDO","10-20",1,"",1,0,"E "
1532,"CG-100","HOSP","5-10",1,"",1,1,"N "
1532,"CG-100","MODO",">40",1,"",1,0,"W "
1532,"CG-100","HOSP",">40",1,"",1,0,"SW"
1532,"CG-100","HOSP","FT",1,"",1,0,"N "
1532,"CG-100","NOMO","FT",1,"",1,1,"W "
1532,"CG-100","INDO","20-40",1,"",1,0,"SE"
1532,"CG-100","GIWO",">40",1,"",0,1,"W "
1532,"CG-100","HOFI","10-20",3,"",1,0,"S "
1533,"CG-200","RODO","10-20",4,"",1,0,"S "
1533,"CG-200","HOSP","10-20",5,"at least 5",0,1,"NE"
1533,"CG-200","RODO","FT",1,"",1,0,"S "
1533,"CG-200","RODO","20-40",1,"",1,0,"SW"
1533,"CG-200","INDO","20-40",1,"",0,1,"N "
1533,"CG-200","GIWO",">40",1,"",0,1,"S "
1533,"CG-200","CBTH","20-40",1,"",0,1,"N "
1533,"CG-200","MODO","FT",2,"",1,0,"SE"
1533,"CG-200","GIWO","10-20",1,"",1,1,"E "
1533,"CG-200","EUST","FT",1,"",1,0,"S "
1533,"CG-200","INDO","0-5",1,"",1,0,"W "
1533,"CG-200","HOSP","10-20",1,"",1,0,"S "
1533,"CG-200","HOSP","FT",1,"",1,0,"S "
1533,"CG-200","EUST","5-10",3,"at least 3, feeding young in Saguaro.",1,1,"NE"
1533,"CG-200","MODO","FT",1,"",1,0,"S "
1533,"CG-200","WWDO","FT",1,"",1,0,"S "
1533,"CG-200","WWDO","20-40",1,"",1,0,"SW"
1533,"CG-200","HOSP","20-40",1,"",1,0,"SW"
1533,"CG-200","HOFI","5-10",1,"",1,1,"N "
1533,"CG-200","ANHU","10-20",1,"",1,0,"SW"
1533,"CG-200","HOFI","FT",2,"",1,1,"S "
1533,"CG-200","INDO","10-20",1,"",1,0,"E "
1533,"CG-200","HOSP","20-40",1,"",1,0,"SE"
1533,"CG-200","UNHA","20-40",1,"American Kestrel, male.",1,0,"W "
1533,"CG-200","MODO","FT",2,"",1,0,"W "
1533,"CG-200","HOSP","0-5",2,"",1,1,"W "
1534,"CG-400","HOSP","0-5",1,"",1,1,"E "
1534,"CG-400","HOSP","10-20",5,"at least 5",1,1,"S "
1534,"CG-400","GIWO",">40",1,"",0,1,"N "
1534,"CG-400","MODO","20-40",3,"",1,1,"W "
1534,"CG-400","GTGR","20-40",2,"",1,0,"W "
1534,"CG-400","RODO","20-40",16,"at least 16",1,1,"W "
1534,"CG-400","INDO","20-40",4,"at least 4",1,1,"W "
1534,"CG-400","HOSP","20-40",9,"at least 9",1,0,"W "
1534,"CG-400","CBTH","20-40",1,"",0,1,"S "
1534,"CG-400","WWDO","5-10",1,"",1,1,"S "
1534,"CG-400","MODO","FT",1,"",0,0,"E "
1534,"CG-400","GTGR","FT",1,"",1,0,"N "
1534,"CG-400","HOSP","5-10",1,"",1,1,"S "
1534,"CG-400","NOMO","20-40",1,"",1,1,"N "
1534,"CG-400","RODO","FT",2,"",1,0,"N "
1534,"CG-400","INDO","10-20",1,"",0,1,"S "
1534,"CG-400","ANHU","10-20",1,"",1,0,"N "
1534,"CG-400","GIWO","20-40",2,"",0,1,"E "
1534,"CG-400","HOFI","20-40",1,"",1,1,"W "
1534,"CG-400","MODO","FT",1,"",1,0,"N "
1534,"CG-400","CBTH","20-40",1,"juvenile",1,0,"W "
1534,"CG-400","COHU","10-20",1,"",1,1,"N "
1535,"CG-800","CACW","10-20",1,"",1,0,"NW"
1535,"CG-800","HOSP","5-10",4,"",1,1,"NW"
1535,"CG-800","WWDO","FT",1,"",1,0,"N "
1535,"CG-800","MODO","FT",4,"",1,1,"W "
1535,"CG-800","INDO","10-20",1,"",1,0,"E "
1535,"CG-800","INDO",">40",1,"",1,0,"E "
1535,"CG-800","HOSP","10-20",3,"at least 3",1,1,"S "
1535,"CG-800","HOSP","5-10",2,"",1,1,"W "
1535,"CG-800","unhu","FT",1,"",1,0,"W "
1535,"CG-800","GIWO",">40",1,"",1,0,"W "
1535,"CG-800","HOSP","10-20",1,"",1,1,"NE"
1535,"CG-800","NOMO","20-40",1,"",0,1,"S "
1535,"CG-800","HOSP","10-20",1,"",1,0,"W "
1535,"CG-800","RODO","5-10",1,"",1,0,"W "
1535,"CG-800","INDO","20-40",1,"",0,1,"S "
1535,"CG-800","INDO","10-20",1,"",1,0,"SW"
1535,"CG-800","INDO","FT",1,"",1,0,"W "
1535,"CG-800","GTGR","20-40",1,"",0,1,"NE"
1535,"CG-800","GIWO","10-20",1,"being chased by HOSP",1,0,"NW"
1535,"CG-800","RODO",">40",5,"",1,0,"W "
1535,"CG-800","BHCO","20-40",1,"",1,1,"S "
1535,"CG-800","INDO","10-20",2,"on nest",1,0,"S "
1535,"CG-800","WWDO","FT",1,"",1,0,"S "
1535,"CG-800","HOFI","20-40",3,"at least 3",1,1,"E "
1535,"CG-800","INDO","20-40",1,"",1,0,"SW"
1536,"CG-C","MODO","20-40",4,"",1,0,"E "
1536,"CG-C","EUST","20-40",3,"",1,0,"SW"
1536,"CG-C","GTGR","10-20",1,"",0,1,"S "
1536,"CG-C","WWDO",">40",3,"at least 3",0,1,"E "
1536,"CG-C","GTGR",">40",4,"",1,0,"N "
1536,"CG-C","GTGR","20-40",2,"",1,0,"NE"
1536,"CG-C","GTGR",">40",1,"",1,0,"NE"
1536,"CG-C","INDO","10-20",1,"",1,0,"E "
1536,"CG-C","INDO","20-40",1,"",1,0,"E "
1536,"CG-C","NOMO",">40",1,"",1,0,"S "
1536,"CG-C","EUST","FT",2,"",1,1,"N "
1536,"CG-C","INDO",">40",1,"",1,0,"SE"
1536,"CG-C","GTGR","FT",2,"",1,0,"N "
1536,"CG-C","EUST",">40",11,"at least 11",1,0,"NE"
1536,"CG-C","WWDO","10-20",2,"",1,0,"SW"
1536,"CG-C","CBTH",">40",1,"",0,1,"SE"
1536,"CG-C","INDO",">40",1,"",1,0,"W "
1536,"CG-C","WWDO","20-40",1,"",1,0,"N "
1536,"CG-C","CLSW","20-40",2,"",1,0,"N "
1536,"CG-C","HOSP",">40",2,"at least 2",1,0,"N "
1536,"CG-C","HOSP","FT",1,"",1,0,"E "
1536,"CG-C","INDO","20-40",2,"",1,0,"S "
1536,"CG-C","WWDO","20-40",2,"",1,0,"S "
1536,"CG-C","INDO","10-20",1,"",1,0,"W "
1536,"CG-C","WWDO","10-20",1,"",1,0,"W "
1536,"CG-C","EUST",">40",2,"",1,0,"W "
1537,"WT-100","RODO","20-40",2,"",1,0,"S "
1537,"WT-100","WWDO","20-40",1,"",1,0,"W "
1537,"WT-100","WWDO","FT",1,"",1,0,"S "
1537,"WT-100","GTGR","20-40",2,"",1,1,"W "
1537,"WT-100","WWDO",">40",1,"",1,0,"SE"
1537,"WT-100","RODO","20-40",3,"",1,0,"NE"
1537,"WT-100","HOSP","10-20",1,"",1,0,"W "
1537,"WT-100","HOSP","10-20",1,"",1,0,"N "
1537,"WT-100","INDO","10-20",1,"",1,0,"N "
1537,"WT-100","HOSP","10-20",1,"",1,0,"S "
1537,"WT-100","RODO","FT",3,"",1,0,"S "
1537,"WT-100","WWDO","20-40",1,"",1,1,"NW"
1537,"WT-100","HOSP","20-40",1,"",1,0,"NE"
1537,"WT-100","INDO","10-20",3,"",1,1,"SW"
1537,"WT-100","HOSP","10-20",1,"",1,0,"SW"
1537,"WT-100","HOSP","10-20",2,"",1,0,"SE"
1537,"WT-100","WWDO","FT",1,"",1,0,"E "
1537,"WT-100","GIWO","20-40",1,"",1,0,"SW"
1537,"WT-100","GTGR","FT",1,"",1,0,"S "
1537,"WT-100","NOMO","20-40",1,"",0,1,"W "
1537,"WT-100","MODO","20-40",1,"",1,0,"S "
1537,"WT-100","WWDO",">40",1,"",1,1,"SW"
1538,"WT-200","HOSP","FT",6,"",1,1,"S "
1538,"WT-200","HOSP","FT",1,"",1,0,"N "
1538,"WT-200","HOSP","10-20",5,"at least 5",0,1,"SE"
1538,"WT-200","GIWO","20-40",1,"",1,1,"E "
1538,"WT-200","HOFI","20-40",2,"",1,1,"S "
1538,"WT-200","GTGR",">40",1,"",1,0,"E "
1538,"WT-200","NOMO","20-40",1,"",1,0,"W "
1538,"WT-200","BHCO","FT",1,"",1,0,"W "
1538,"WT-200","EUST","FT",1,"",1,0,"SW"
1538,"WT-200","HOSP","5-10",1,"",1,0,"E "
1538,"WT-200","HOSP","5-10",2,"",1,0,"W "
1538,"WT-200","CBTH","FT",1,"",1,1,"N "
1538,"WT-200","MODO",">40",1,"",1,0,"SW"
1538,"WT-200","HOSP","10-20",3,"",1,0,"S "
1538,"WT-200","RODO","20-40",1,"",1,0,"W "
1538,"WT-200","EUST","10-20",1,"",1,0,"W "
1539,"WT-400","EUST","10-20",3,"",1,0,"NE"
1539,"WT-400","HOSP","20-40",5,"at least 5",0,1,"E "
1539,"WT-400","HOFI","10-20",1,"",1,0,"NE"
1539,"WT-400","HOSP","10-20",4,"",1,0,"NE"
1539,"WT-400","MODO","10-20",1,"",1,0,"N "
1539,"WT-400","INDO","20-40",1,"",0,1,"W "
1539,"WT-400","HOFI","5-10",1,"",1,0,"N "
1539,"WT-400","HOSP","20-40",3,"",1,0,"N "
1539,"WT-400","MODO","20-40",1,"",1,0,"N "
1539,"WT-400","INDO","20-40",1,"",1,0,"N "
1539,"WT-400","MODO","FT",1,"",1,0,"N "
1539,"WT-400","HOSP","FT",2,"",1,1,"W "
1539,"WT-400","HOFI","FT",3,"",1,1,"W "
1539,"WT-400","WWDO",">40",1,"",0,1,"W "
1540,"WT-800","HOSP","10-20",3,"",0,1,"SW"
1540,"WT-800","EUST","10-20",2,"",1,1,"S "
1540,"WT-800","GTGR","20-40",1,"",1,1,"S "
1540,"WT-800","GTGR","5-10",2,"",1,0,"E "
1540,"WT-800","WWDO","5-10",1,"",0,1,"S "
1540,"WT-800","MODO","20-40",1,"",0,1,"S "
1540,"WT-800","HOSP","20-40",8,"at least 8",1,1,"E "
1540,"WT-800","CBTH","20-40",1,"",0,1,"W "
1540,"WT-800","GTGR","20-40",3,"",1,0,"SW"
1540,"WT-800","WWDO","FT",1,"",1,0,"SE"
1540,"WT-800","WWDO","20-40",1,"",1,0,"S "
1540,"WT-800","HOSP",">40",5,"at least 5",0,0,"SW"
1540,"WT-800","HOSP","10-20",1,"",1,0,"SE"
1540,"WT-800","GTGR","10-20",2,"",1,1,"SE"
1540,"WT-800","HOSP","FT",3,"",1,1,"S "
1540,"WT-800","RODO",">40",2,"",1,0,"SE"
1540,"WT-800","WWDO","10-20",1,"",1,0,"E "
1540,"WT-800","HOSP","10-20",1,"",1,0,"E "
1540,"WT-800","HOSP","20-40",2,"",1,0,"N "
1540,"WT-800","GTGR","FT",4,"",1,1,"SE"
1541,"WT-C","INDO","10-20",4,"",1,0,"NE"
1541,"WT-C","GTGR","10-20",4,"",1,1,"S "
1541,"WT-C","ANHU","10-20",1,"",1,1,"S "
1541,"WT-C","HOSP","20-40",5,"",1,0,"SE"
1541,"WT-C","INDO","20-40",1,"",1,1,"S "
1541,"WT-C","MODO","20-40",1,"",1,0,"S "
1541,"WT-C","RODO",">40",1,"",1,0,"SE"
1541,"WT-C","CBTH","20-40",1,"",1,0,"E "
1541,"WT-C","EUST",">40",7,"",1,0,"E "
1541,"WT-C","INDO",">40",1,"",1,0,"E "
1541,"WT-C","NOMO","20-40",1,"",1,1,"S "
1541,"WT-C","EUST","20-40",1,"",1,0,"S "
1541,"WT-C","GTGR",">40",1,"",1,0,"SW"
1541,"WT-C","EUST",">40",1,"",1,0,"NW"
1541,"WT-C","GTGR",">40",1,"",1,0,"W "
1541,"WT-C","EUST","FT",1,"",1,0,"W "
1541,"WT-C","HOSP","20-40",3,"",1,0,"W "
1541,"WT-C","HOSP","20-40",1,"",1,0,"N "
1541,"WT-C","INDO","10-20",1,"",1,0,"E "
1541,"WT-C","GIWO",">40",1,"",0,1,"E "
1541,"WT-C","HOFI","20-40",1,"",1,0,"N "
1541,"WT-C","EUST","20-40",17,"at least 17",1,0,"N "
1541,"WT-C","HOFI","5-10",1,"",1,0,"NE"
1542,"NU-100","HOSP","10-20",2,"",1,1,"SW"
1542,"NU-100","NOMO","20-40",1,"",1,1,"SW"
1542,"NU-100","GTGR","0-5",1,"",1,1,"E "
1542,"NU-100","HOSP",">40",5,"at least 5",1,1,"E "
1545,"NU-800","INDO","20-40",2,"",1,0,"SW"
1545,"NU-800","VERD","20-40",1,"",1,1,"W "
1545,"NU-800","HOSP","10-20",5,"at least 5",1,1,"SW"
1545,"NU-800","GTGR","20-40",1,"",1,1,"W "
1545,"NU-800","MODO","FT",2,"",1,0,"W "
1545,"NU-800","MODO","FT",3,"",1,0,"SW"
1545,"NU-800","RODO","FT",1,"",1,0,"SE"
1546,"NU-C","GTGR",">40",4,"",1,1,"S "
1546,"NU-C","NOMO",">40",1,"",1,1,"SE"
1546,"NU-C","CBTH","5-10",1,"",1,1,"SW"
1546,"NU-C","MODO","FT",1,"",1,0,"E "
1546,"NU-C","GIWO",">40",1,"",0,1,"SE"
1546,"NU-C","EUST","FT",1,"",1,0,"E "
1546,"NU-C","GTGR","20-40",1,"",1,0,"N "
1546,"NU-C","HOFI","FT",2,"",1,1,"N "
1546,"NU-C","MODO",">40",2,"",1,0,"NW"
1546,"NU-C","HOSP","10-20",2,"",1,1,"W "
1546,"NU-C","MODO",">40",1,"",0,1,"W "
1546,"NU-C","KILL","FT",1,"",1,1,"S "
1546,"NU-C","GTGR",">40",2,"",1,0,"NE"
1546,"NU-C","HOSP",">40",5,"at least 5",1,1,"NW"
1546,"NU-C","LOSH",">40",1,"",1,0,"SW"
1546,"NU-C","EUST",">40",2,"",1,0,"SW"
1547,"LI-100","RODO","20-40",18,"",1,0,"SW"
1547,"LI-100","HOSP","5-10",5,"at least 5",1,1,"S "
1547,"LI-100","RODO",">40",2,"",1,0,"S "
1547,"LI-100","RODO","FT",2,"",1,0,"S "
1547,"LI-100","MODO",">40",1,"",1,0,"S "
1547,"LI-100","RODO",">40",2,"",1,0,"W "
1547,"LI-100","COHU","20-40",1,"",1,1,"NW"
1547,"LI-100","MODO","20-40",3,"",1,0,"NW"
1547,"LI-100","RWBL","FT",1,"",1,0,"NW"
1547,"LI-100","MODO","FT",1,"",1,0,"N "
1547,"LI-100","RODO",">40",2,"",1,0,"NE"
1547,"LI-100","MODO","FT",1,"",1,0,"NE"
1547,"LI-100","GTGR",">40",1,"",1,1,"NE"
1547,"LI-100","HOSP","FT",2,"",1,0,"NE"
1547,"LI-100","HOSP",">40",10,"at least 10",1,1,"E "
1547,"LI-100","RODO","FT",1,"",1,0,"E "
1547,"LI-100","VERD","5-10",1,"",1,1,"E "
1547,"LI-100","MODO","10-20",1,"",1,0,"N "
1548,"LI-200","HOSP","10-20",5,"at least 5",1,1,"NW"
1548,"LI-200","HOSP","0-5",2,"",1,1,"E "
1548,"LI-200","HOFI","FT",1,"",1,1,"N "
1548,"LI-200","RODO","FT",1,"",1,0,"E "
1548,"LI-200","HOSP","5-10",2,"",1,1,"W "
1548,"LI-200","UNHA",">40",1,"American Kestrel",1,0,"SE"
1548,"LI-200","HOFI",">40",2,"",1,0,"SE"
1548,"LI-200","EUST","0-5",2,"",1,1,"SE"
1548,"LI-200","RODO",">40",2,"",1,0,"S "
1548,"LI-200","HOFI","10-20",2,"",1,1,"S "
1548,"LI-200","HOFI","FT",2,"",1,1,"S "
1548,"LI-200","RODO","20-40",2,"",1,0,"SW"
1548,"LI-200","UNHA",">40",1,"American Kestrel",1,0,"SW"
1548,"LI-200","MODO","10-20",2,"",1,1,"W "
1548,"LI-200","MODO",">40",6,"",1,0,"NW"
1548,"LI-200","ANHU","10-20",1,"",1,1,"NW"
1549,"LI-400","EUST","FT",2,"",1,0,"W "
1549,"LI-400","HOSP","10-20",4,"",1,1,"W "
1550,"LI-800","HOSP",">40",10,"at least 10",1,1,"E "
1552,"NU-100","INDO","10-20",1,"",1,0,"S "
1562,"HY-100","HOSP","5-10",5,"at least 5",1,1,"N "
1571,"OR-C","WWDO","20-40",2,"",1,0,"S "
1574,"HY-400","RODO","FT",3,"",1,0,"N "
1574,"HY-400","HOFI","20-40",1,"",1,1,"NE"
1574,"HY-400","HOSP","FT",4,"",1,0,"NE"
1574,"HY-400","HOSP","20-40",5,"at least 5",1,1,"E "
1574,"HY-400","GTGR","20-40",1,"",1,1,"E "
1574,"HY-400","MODO","20-40",2,"",1,0,"E "
1574,"HY-400","HOSP","FT",1,"",1,0,"SW"
1574,"HY-400","RODO",">40",5,"",1,0,"SW"
1574,"HY-400","HOFI","FT",1,"",1,0,"SW"
1574,"HY-400","HOSP",">40",10,"at least 10",1,1,"SW"
1574,"HY-400","WWDO","FT",6,"",1,0,"SW"
1574,"HY-400","SNEG","FT",1,"low; west to east",1,0,"W "
1574,"HY-400","RODO","FT",2,"",1,0,"W "
1574,"HY-400","RODO","FT",6,"",1,0,"NW"
1574,"HY-400","GTGR",">40",4,"",1,1,"NW"
1574,"HY-400","GTGR","10-20",1,"",1,1,"W "
1574,"HY-400","EUST","FT",2,"",1,0,"W "
1574,"HY-400","EUST",">40",1,"",1,1,"W "
1574,"HY-400","NOMO","10-20",1,"",1,1,"W "
1574,"HY-400","HOFI","FT",2,"",1,1,"W "
1574,"HY-400","HOSP",">40",10,"at least 10",1,1,"NW"
1574,"HY-400","HOSP","FT",4,"",1,0,"NW"
1574,"HY-400","WWDO","FT",2,"",1,0,"NW"
1574,"HY-400","WEKI",">40",1,"same as from HY-200?",1,0,"NW"
1574,"HY-400","EUST","FT",1,"",1,0,"N "
1574,"HY-400","GTGR","FT",1,"",1,0,"N "
1574,"HY-400","RODO","10-20",1,"",1,0,"NE"
1575,"HY-800","HOFI","10-20",1,"",1,1,"NE"
1575,"HY-800","NOMO","20-40",2,"",1,1,"E "
1575,"HY-800","HOSP","20-40",5,"at least 5",0,1,"E "
1575,"HY-800","HOFI","20-40",1,"",1,1,"E "
1575,"HY-800","HOSP","0-5",2,"",1,1,"E "
1575,"HY-800","HOSP","5-10",7,"",1,1,"E "
1575,"HY-800","GTGR","FT",1,"",1,0,"S "
1575,"HY-800","GTGR","FT",3,"",1,0,"E "
1575,"HY-800","MODO","FT",1,"",1,0,"E "
1575,"HY-800","HOSP","FT",1,"",1,0,"E "
1575,"HY-800","HOFI","FT",2,"",1,1,"E "
1575,"HY-800","WWDO","20-40",2,"",1,1,"S "
1575,"HY-800","MODO","FT",3,"",1,0,"S "
1575,"HY-800","WWDO","FT",1,"",1,0,"S "
1575,"HY-800","RODO","FT",2,"",1,0,"S "
1575,"HY-800","RODO",">40",1,"",1,0,"S "
1575,"HY-800","HOFI","FT",1,"",1,0,"S "
1575,"HY-800","MODO",">40",7,"",1,0,"SW"
1575,"HY-800","WWDO","FT",6,"",1,0,"SW"
1575,"HY-800","INDO",">40",3,"",1,0,"SW"
1575,"HY-800","INDO","20-40",6,"",1,0,"SW"
1575,"HY-800","CBTH",">40",1,"",1,1,"W "
1575,"HY-800","MODO",">40",2,"",1,0,"W "
1575,"HY-800","VERD",">40",2,"",1,1,"W "
1575,"HY-800","NOMO","FT",2,"",1,1,"SW"
1575,"HY-800","HOSP","FT",5,"at least 5",1,1,"W "
1575,"HY-800","GTGR",">40",2,"",1,1,"NW"
1575,"HY-800","MODO","FT",4,"",1,0,"NW"
1575,"HY-800","WWDO","FT",1,"",1,0,"NW"
1575,"HY-800","HOFI","20-40",1,"",1,1,"NW"
1575,"HY-800","EUST","FT",2,"",1,0,"NW"
1575,"HY-800","GTGR","FT",1,"",1,0,"NW"
1576,"HY-C","GTGR","0-5",1,"",1,0,"W "
1576,"HY-C","RODO","20-40",22,"",1,0,"N "
1576,"HY-C","GIWO","10-20",1,"",1,0,"N "
1576,"HY-C","MODO","20-40",1,"",1,0,"N "
1576,"HY-C","GTGR","20-40",1,"",1,0,"N "
1576,"HY-C","EUST","20-40",1,"",1,0,"N "
1576,"HY-C","EUST",">40",4,"",1,0,"N "
1576,"HY-C","GTGR",">40",2,"",1,0,"N "
1576,"HY-C","MODO",">40",2,"",1,0,"N "
1576,"HY-C","MODO",">40",6,"",1,0,"NE"
1576,"HY-C","GTGR",">40",2,"",1,0,"NE"
1576,"HY-C","EUST",">40",2,"",1,0,"NE"
1576,"HY-C","GTGR","0-5",2,"",1,0,"S "
1576,"HY-C","HOSP",">40",10,"at least 10",1,1,"S "
1576,"HY-C","GTGR","FT",2,"",1,0,"E "
1576,"HY-C","MODO",">40",4,"",1,0,"E "
1576,"HY-C","RODO",">40",2,"",1,0,"E "
1576,"HY-C","HOSP","0-5",2,"",1,1,"S "
1576,"HY-C","MODO","10-20",2,"",1,0,"S "
1576,"HY-C","ANHU","5-10",1,"",1,1,"W "
1576,"HY-C","VERD",">40",1,"",1,1,"SW"
1576,"HY-C","HOFI",">40",1,"",1,1,"SW"
1576,"HY-C","MODO","FT",1,"",1,0,"SW"
1576,"HY-C","WWDO","FT",2,"",1,0,"SW"
1576,"HY-C","INDO","0-5",1,"",1,1,"W "
1576,"HY-C","INDO","5-10",1,"",1,1,"W "
